0.3437,0.3991,0.1995,0.    ,0.    ,0.    ,0.    ,0.4269,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.679
0.3414,0.3949,0.1445,0.    ,0.    ,0.    ,0.    ,0.4356,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6855
0.3384,0.3902,0.0965,0.    ,0.    ,0.    ,0.    ,0.4462,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.688
0.3348,0.3851,0.0611,0.    ,0.    ,0.    ,0.    ,0.4586,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6878
0.3306,0.3799,0.0356,0.    ,0.    ,0.    ,0.    ,0.4721,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6863
0.3266,0.3756,0.0188,0.    ,0.    ,0.    ,0.    ,0.4866,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6849
0.3238,0.3732,0.0087,0.    ,0.    ,0.    ,0.    ,0.5015,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6851
0.3223,0.3729,0.0034,0.    ,0.    ,0.    ,0.    ,0.5163,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6883
0.322 ,0.3739,0.0011,0.    ,0.    ,0.    ,0.    ,0.5308,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6954
0.3224,0.3755,0.0002,0.    ,0.    ,0.    ,0.    ,0.5446,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.707
0.3232,0.3771,0.    ,0.    ,0.    ,0.    ,0.    ,0.5574,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7234
0.3239,0.378 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.5687,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7443
0.3241,0.3782,0.    ,0.    ,0.    ,0.    ,0.    ,0.5783,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.769
0.324 ,0.3778,0.    ,0.    ,0.    ,0.    ,0.    ,0.5859,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7965
0.3235,0.3768,0.    ,0.    ,0.    ,0.    ,0.    ,0.5914,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8255
0.3229,0.3756,0.    ,0.    ,0.    ,0.    ,0.    ,0.5947,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8547
0.3222,0.3745,0.    ,0.    ,0.    ,0.    ,0.    ,0.596 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.883
0.321 ,0.3733,0.    ,0.    ,0.    ,0.    ,0.    ,0.5955,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9093
0.319 ,0.3717,0.    ,0.    ,0.    ,0.    ,0.    ,0.5936,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9328
0.3162,0.3698,0.0001,0.    ,0.    ,0.    ,0.    ,0.5906,0.    ,0.    ,0.    ,0.0001,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9532
0.313 ,0.3672,0.0004,0.    ,0.    ,0.    ,0.    ,0.5868,0.    ,0.    ,0.    ,0.0005,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.97
0.3098,0.3645,0.0014,0.    ,0.    ,0.    ,0.    ,0.5824,0.    ,0.    ,0.    ,0.0016,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9832
0.3073,0.3625,0.0035,0.    ,0.    ,0.    ,0.    ,0.5775,0.    ,0.    ,0.    ,0.004 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9926
0.3059,0.3613,0.0074,0.    ,0.    ,0.    ,0.    ,0.5719,0.    ,0.    ,0.    ,0.0085,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9982
0.3056,0.3613,0.0141,0.    ,0.    ,0.    ,0.    ,0.5655,0.    ,0.    ,0.    ,0.0174,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,1.
0.3065,0.3625,0.024 ,0.    ,0.    ,0.    ,0.    ,0.5578,0.    ,0.    ,0.    ,0.0341,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9981
0.3082,0.3643,0.0379,0.    ,0.    ,0.    ,0.    ,0.5488,0.    ,0.    ,0.    ,0.0608,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9927
0.31  ,0.366 ,0.0558,0.    ,0.    ,0.    ,0.    ,0.5381,0.    ,0.    ,0.    ,0.097 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9838
0.3113,0.3669,0.0775,0.    ,0.    ,0.    ,0.    ,0.5257,0.    ,0.    ,0.    ,0.2602,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9717
0.3115,0.3664,0.1044,0.    ,0.    ,0.    ,0.    ,0.5116,0.    ,0.    ,0.    ,0.334 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9565
0.3107,0.3645,0.1321,0.    ,0.    ,0.    ,0.    ,0.4961,0.    ,0.    ,0.    ,0.3904,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.938
0.3091,0.3615,0.1613,0.    ,0.    ,0.    ,0.    ,0.4792,0.    ,0.    ,0.    ,0.4187,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9162
0.3075,0.3581,0.1915,0.    ,0.    ,0.    ,0.    ,0.4607,0.    ,0.    ,0.    ,0.4134,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.891
0.3061,0.3546,0.2226,0.    ,0.    ,0.    ,0.    ,0.4404,0.    ,0.    ,0.    ,0.3755,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.862
0.3048,0.3512,0.2547,0.    ,0.    ,0.    ,0.    ,0.4174,0.    ,0.    ,0.    ,0.3121,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.829
0.3038,0.3484,0.2885,0.    ,0.    ,0.    ,0.    ,0.3911,0.    ,0.    ,0.    ,0.2348,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7917
0.3037,0.3465,0.3244,0.    ,0.    ,0.    ,0.    ,0.3608,0.    ,0.    ,0.    ,0.0837,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.75
0.3043,0.3453,0.3626,0.    ,0.    ,0.    ,0.    ,0.3261,0.    ,0.    ,0.    ,0.0493,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7034
0.3052,0.3441,0.403 ,0.0002,0.    ,0.    ,0.    ,0.2874,0.    ,0.    ,0.    ,0.0254,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6518
0.3062,0.3429,0.4448,0.0008,0.    ,0.    ,0.    ,0.2456,0.    ,0.    ,0.    ,0.0115,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0001,0.    ,0.5951
0.3073,0.3419,0.4869,0.0026,0.    ,0.    ,0.    ,0.2025,0.    ,0.    ,0.    ,0.0048,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0003,0.    ,0.5336
0.3087,0.3414,0.5278,0.0065,0.    ,0.    ,0.    ,0.1602,0.    ,0.    ,0.    ,0.002 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0008,0.    ,0.4682
0.3101,0.3414,0.566 ,0.0143,0.    ,0.    ,0.    ,0.1208,0.    ,0.    ,0.    ,0.0006,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.002 ,0.    ,0.4003
0.3111,0.3414,0.6002,0.0274,0.    ,0.    ,0.    ,0.0855,0.    ,0.    ,0.    ,0.0001,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0041,0.    ,0.332
0.312 ,0.3414,0.6293,0.0476,0.    ,0.    ,0.    ,0.0575,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0074,0.    ,0.2658
0.3126,0.3416,0.6527,0.076 ,0.    ,0.    ,0.    ,0.036 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0121,0.    ,0.2043
0.3128,0.3417,0.6702,0.1158,0.    ,0.    ,0.    ,0.0208,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0184,0.    ,0.1499
0.3131,0.3422,0.682 ,0.1619,0.    ,0.    ,0.    ,0.0108,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0261,0.    ,0.0872
0.314 ,0.3439,0.6883,0.2142,0.    ,0.    ,0.    ,0.005 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0354,0.    ,0.0571
0.3156,0.3469,0.6896,0.2702,0.    ,0.    ,0.    ,0.002 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0464,0.    ,0.0348
0.3177,0.3509,0.6864,0.3267,0.    ,0.    ,0.    ,0.0006,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0596,0.    ,0.0195
0.3204,0.3558,0.6792,0.3805,0.    ,0.    ,0.    ,0.0001,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0759,0.    ,0.0099
0.3235,0.3616,0.6686,0.429 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0968,0.    ,0.0044
0.3266,0.367 ,0.655 ,0.4707,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.1464,0.    ,0.0017
0.329 ,0.3711,0.6389,0.5048,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.1876,0.    ,0.0005
0.3301,0.3735,0.6207,0.5314,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.2394,0.    ,0.0001
0.3303,0.3743,0.6008,0.5511,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3025,0.    ,0.
0.3301,0.3743,0.5792,0.565 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3761,0.    ,0.
0.33  ,0.3739,0.556 ,0.5739,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4583,0.    ,0.
0.33  ,0.3732,0.531 ,0.5786,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.5458,0.    ,0.
0.3301,0.3726,0.504 ,0.5797,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6348,0.    ,0.
0.3301,0.3717,0.4747,0.5778,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7209,0.    ,0.
0.3297,0.3704,0.4432,0.5731,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8001,0.    ,0.
0.3291,0.369 ,0.4098,0.5665,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8688,0.    ,0.
0.3287,0.3682,0.3752,0.5586,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9246,0.    ,0.
0.3286,0.3684,0.3407,0.5504,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9655,0.    ,0.
0.3291,0.3693,0.3078,0.543 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9907,0.    ,0.
0.3301,0.3712,0.2785,0.5375,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,1.    ,0.    ,0.
0.3313,0.373 ,0.2548,0.5349,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9935,0.    ,0.
0.3318,0.3733,0.2387,0.5361,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.972 ,0.    ,0.
0.3311,0.3714,0.2315,0.5414,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.9364,0.    ,0.
0.3287,0.3667,0.2344,0.551 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8882,0.    ,0.
0.3244,0.3597,0.2475,0.5645,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.8294,0.    ,0.
0.319 ,0.3515,0.27  ,0.5813,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.7623,0.    ,0.
0.3135,0.3437,0.3002,0.6001,0.    ,0.0002,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.69  ,0.    ,0.
0.3092,0.338 ,0.3356,0.6197,0.0002,0.0005,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.6159,0.    ,0.
0.3063,0.3347,0.3724,0.6385,0.0011,0.0013,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.5437,0.    ,0.
0.3047,0.333 ,0.4066,0.6553,0.0034,0.0028,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4773,0.    ,0.
0.3034,0.3314,0.4337,0.6687,0.0089,0.0056,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4202,0.    ,0.
0.3018,0.3285,0.4498,0.6781,0.0196,0.0102,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3754,0.    ,0.
0.2993,0.324 ,0.4516,0.6828,0.0379,0.0171,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3442,0.    ,0.
0.2959,0.3179,0.4376,0.6827,0.066 ,0.0272,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3265,0.    ,0.
0.2923,0.3116,0.408 ,0.678 ,0.1192,0.041 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3204,0.    ,0.
0.2893,0.3067,0.3649,0.6689,0.1756,0.0594,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3226,0.    ,0.
0.287 ,0.3036,0.312 ,0.6558,0.2421,0.0826,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3298,0.    ,0.
0.2855,0.3023,0.254 ,0.6388,0.3148,0.1131,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.339 ,0.    ,0.
0.2847,0.3023,0.1962,0.6182,0.3885,0.147 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3485,0.    ,0.
0.2841,0.3024,0.1431,0.5937,0.4575,0.1853,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3583,0.    ,0.
0.2833,0.3016,0.0957,0.5651,0.5169,0.2272,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3693,0.    ,0.
0.2822,0.2994,0.0608,0.5318,0.5634,0.2712,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3827,0.    ,0.
0.2805,0.2962,0.0355,0.4935,0.5958,0.3159,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3989,0.    ,0.
0.2788,0.293 ,0.0187,0.4499,0.615 ,0.3594,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4165,0.    ,0.
0.2774,0.2908,0.0086,0.4015,0.6236,0.4002,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.432 ,0.    ,0.
0.2766,0.29  ,0.0034,0.3491,0.6247,0.4368,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4404,0.    ,0.
0.2762,0.2901,0.0011,0.2945,0.6217,0.4682,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4367,0.    ,0.
0.2757,0.2903,0.0002,0.2399,0.6176,0.4937,0.    ,0.    ,0.    ,0.    ,0.    ,0.0001,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.4171,0.    ,0.
0.2747,0.2895,0.    ,0.1876,0.6142,0.513 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0007,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3806,0.    ,0.
0.273 ,0.2873,0.    ,0.1401,0.6123,0.5259,0.    ,0.    ,0.    ,0.    ,0.    ,0.0021,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.3298,0.    ,0.
0.2707,0.2836,0.    ,0.0968,0.6117,0.5326,0.    ,0.    ,0.    ,0.    ,0.    ,0.0053,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.2695,0.    ,0.
0.2681,0.2787,0.    ,0.0646,0.6112,0.5332,0.    ,0.    ,0.    ,0.    ,0.    ,0.0114,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.2065,0.    ,0.
0.2656,0.2729,0.    ,0.0402,0.6091,0.528 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0217,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.1471,0.    ,0.
0.2634,0.267 ,0.    ,0.0231,0.6031,0.5173,0.    ,0.    ,0.    ,0.    ,0.    ,0.0372,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0816,0.    ,0.
0.2615,0.2611,0.    ,0.012 ,0.5911,0.5017,0.    ,0.    ,0.    ,0.    ,0.    ,0.0588,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0487,0.    ,0.
0.2597,0.255 ,0.    ,0.0055,0.5709,0.4819,0.    ,0.    ,0.    ,0.    ,0.    ,0.0863,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.026 ,0.    ,0.
0.258 ,0.2492,0.    ,0.0021,0.5408,0.4595,0.    ,0.    ,0.    ,0.    ,0.    ,0.1261,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0121,0.    ,0.
0.2567,0.2444,0.    ,0.0007,0.5001,0.4361,0.    ,0.    ,0.    ,0.0002,0.    ,0.1644,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0047,0.    ,0.
0.2559,0.2411,0.    ,0.0001,0.4492,0.414 ,0.    ,0.    ,0.    ,0.001 ,0.    ,0.2038,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0015,0.    ,0.
0.2555,0.2398,0.    ,0.    ,0.3898,0.3956,0.    ,0.    ,0.    ,0.0033,0.    ,0.2416,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.0003,0.    ,0.
0.2558,0.2408,0.    ,0.    ,0.3253,0.3833,0.    ,0.    ,0.    ,0.0084,0.    ,0.2752,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2569,0.2441,0.    ,0.    ,0.2595,0.3788,0.    ,0.    ,0.    ,0.0182,0.    ,0.3027,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2586,0.2488,0.    ,0.    ,0.1969,0.3832,0.    ,0.    ,0.    ,0.0344,0.    ,0.3229,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2605,0.2538,0.    ,0.    ,0.1411,0.3966,0.    ,0.    ,0.    ,0.0589,0.    ,0.3354,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2625,0.2585,0.    ,0.    ,0.0834,0.4185,0.    ,0.    ,0.    ,0.0926,0.    ,0.3408,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2644,0.2625,0.    ,0.    ,0.0519,0.447 ,0.    ,0.    ,0.    ,0.1362,0.    ,0.3401,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2661,0.2659,0.    ,0.    ,0.0295,0.4801,0.    ,0.    ,0.    ,0.1873,0.    ,0.3343,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2676,0.2689,0.    ,0.    ,0.0151,0.5154,0.    ,0.    ,0.    ,0.2436,0.    ,0.3243,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
0.2691,0.2722,0.    ,0.    ,0.0068,0.5505,0.    ,0.    ,0.    ,0.3016,0.    ,0.311 ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.    ,0.
